Price,Close,High,Low,Open,Volume
Ticker,2317.TW,2317.TW,2317.TW,2317.TW,2317.TW
Date,,,,,
2021-05-10,93.0102310180664,95.89107888145784,93.0102310180664,95.47952918668763,41561886
2021-05-11,88.0716323852539,90.54093048951336,87.24853301716742,90.12938080547012,80002280
2021-05-12,83.95613861083984,87.66008590249454,79.42909192103966,85.60233740713083,149627674
2021-05-13,84.77923583984375,86.42543459401547,80.82835631793166,81.89838802004324,70416230
2021-05-14,86.01388549804688,87.24853457218153,85.19078611529045,86.42543518942509,43828851
2021-05-17,80.82835388183594,83.95613393239363,79.92294585027967,82.30993522783689,96882339
2021-05-18,88.0716323852539,88.48318206929714,83.13303617673499,83.54458586077824,81635753
2021-05-19,86.42543029785156,87.66007930210658,85.60233096168155,87.66007930210658,47341275
2021-05-20,87.24852752685547,87.66007718500101,86.01387855241883,86.42542821056438,42732251
2021-05-21,90.12938690185547,90.54093661373608,88.89473776621361,88.89473776621361,53869601
2021-05-24,90.12938690185547,90.54093661373608,88.89473776621361,89.30628747809423,31062650
2021-05-25,92.18712615966797,93.01022550037929,90.95247714860099,91.36402681895665,50727292
2021-05-26,91.77557373046875,93.42177236240542,90.95247441450043,93.42177236240542,24690941
2021-05-27,90.12938690185547,90.9524863256167,88.48318805433298,90.54093661373608,61173641
2021-05-28,91.3640365600586,91.77558627429309,90.5409371315896,90.9524868458241,26886430
2021-05-31,93.42178344726562,93.42178344726562,91.77558462000103,92.18713432681717,34198356
2021-06-01,94.24488067626953,94.65643037354582,93.42178128171696,94.24488067626953,22263808
2021-06-02,92.18712615966797,95.06797385215759,91.36402681895665,94.65642418180194,32957334
2021-06-03,91.3640365600586,93.01023541699658,90.9524868458241,93.01023541699658,23957797
2021-06-04,92.18712615966797,92.59867583002364,89.71782813753401,90.54092747824534,28808854
2021-06-07,90.95248413085938,92.59868293865775,89.71783502501061,92.59868293865775,20309568
2021-06-08,90.95248413085938,91.77558353475855,90.5409344289098,91.36403383280897,18203485
2021-06-09,90.12938690185547,91.36403603749731,90.12938690185547,90.54093661373608,22680962
2021-06-10,90.95248413085938,91.77558353475855,90.1293847269602,90.5409344289098,18992629
2021-06-11,93.42178344726562,94.24488286089792,91.77558462000103,91.77558462000103,36017587
2021-06-15,93.0102310180664,94.24488010237701,92.18713162852599,93.42178071283661,23544247
2021-06-16,91.77557373046875,93.01022270442125,91.77557373046875,92.18712338845292,23871999
2021-06-17,93.0102310180664,93.0102310180664,90.54093284944517,90.95248254421537,18109232
2021-06-18,91.77557373046875,93.01022270442125,91.77557373046875,92.59867304643709,29445549
2021-06-21,89.30628204345703,90.95248079080186,89.30628204345703,90.95248079080186,34818980
2021-06-22,89.30628204345703,90.54093110396565,89.30628204345703,90.12938141712945,21910960
2021-06-23,91.77557373046875,92.18712338845292,89.30627578256376,89.71782544054793,27710302
2021-06-24,93.0102310180664,93.83333040760681,91.36403223898557,91.77558193375579,31065987
2021-06-25,93.0102310180664,94.65642979714723,93.0102310180664,93.83333040760681,35574740
2021-06-28,91.77557373046875,93.42177236240542,91.3640240724846,93.01022270442125,23702001
2021-06-29,91.77557373046875,92.59867304643709,91.77557373046875,92.59867304643709,17706887
2021-06-30,92.18712615966797,93.42177517073496,92.18712615966797,92.18712615966797,31076380
2021-07-01,92.18712615966797,92.59867583002364,91.77557648931231,92.59867583002364,15859329
2021-07-02,91.77557373046875,92.59867304643709,91.77557373046875,92.18712338845292,16486732
2021-07-05,96.30262756347656,96.30262756347656,92.18713065905449,92.59868034949669,80145148
2021-07-06,95.89107513427734,96.71417449165313,95.06797577690158,95.89107513427734,43748805
2021-07-07,94.65642547607422,96.30262418000595,94.65642547607422,95.89107450402302,27901240
2021-07-08,95.06797790527344,95.89107728107668,94.65642821737183,94.65642821737183,23792227
2021-07-09,93.83332824707031,94.65642761765865,93.01022887648197,94.24487793236447,28407636
2021-07-12,94.65642547607422,95.47952482804008,94.2448758000913,95.06797515205716,17024161
2021-07-13,95.89107513427734,96.30262481296523,95.06797577690158,95.47952545558947,36478720
2021-07-14,95.47953796386719,96.71418716167581,95.47953796386719,96.71418716167581,27098250
2021-07-15,98.3603744506836,98.77192413457766,95.89107634731914,96.30262603121322,62649339
2021-07-16,98.3603744506836,98.3603744506836,97.12572539900137,97.53727508289545,33640925
2021-07-19,95.89107513427734,97.94882352771677,95.47952545558947,97.53727384902889,31735324
2021-07-20,94.24488067626953,95.47952976809839,94.24488067626953,94.65643037354582,26267081
2021-07-21,92.59867858886719,95.4795263671875,92.18712890625,95.4795263671875,62986162
2021-07-22,94.3055648803711,96.01245293250452,92.59867682823769,93.02539884127104,59259611
2021-07-23,94.3055648803711,95.58573091947116,93.87884286733774,95.58573091947116,21521533
2021-07-26,93.87883758544922,94.73228156349876,92.59867161837491,94.73228156349876,33363024
2021-07-27,95.15900421142578,95.58572620340527,93.87883823548731,94.73228221944629,27586534
2021-07-28,94.3055648803711,94.73228689340445,93.02539884127104,94.3055648803711,32678903
2021-07-29,94.73229217529297,95.15901421211862,93.87884810164168,94.73229217529297,20815906
2021-07-30,93.87883758544922,95.15900355252352,93.45211559642445,93.87883758544922,28280514
2021-08-02,96.43917846679688,96.43917846679688,93.87884629511201,94.7322903523403,24048289
2021-08-03,95.15900421142578,96.43917018736424,94.3055602274668,96.01244819538475,21627785
2021-08-04,95.58573150634766,96.01245352200098,94.73228747504098,95.58573150634766,21197328
2021-08-05,95.58573150634766,95.58573150634766,94.73228747504098,94.73228747504098,19911790
2021-08-06,96.01245880126953,96.43918084038629,94.73229268391927,95.15901472303602,41254699
2021-08-09,95.58573150634766,96.01245352200098,94.73228747504098,95.58573150634766,23189411
2021-08-10,92.59867858886719,95.58573273689517,92.59867858886719,95.15901071574831,42815166
2021-08-11,93.02539825439453,93.02539825439453,90.46506619234698,91.3185102130295,46678699
2021-08-12,93.02539825439453,93.4521202647358,92.17195423371201,93.02539825439453,18499146
2021-08-13,93.02539825439453,93.87884227507705,92.17195423371201,93.4521202647358,46504498
2021-08-16,91.74523162841797,93.02539765114008,90.8917876132699,92.59867564356604,34806631
2021-08-17,91.74523162841797,91.74523162841797,91.74523162841797,91.74523162841797,0
2021-08-18,91.31851196289062,91.7452339814088,89.18490187029973,90.03834590733608,31829261
2021-08-19,87.90473937988281,90.46507159483085,87.47801734405813,90.46507159483085,51471834
2021-08-20,89.18490600585938,90.46507212077601,87.05129581433164,88.75818396755382,30316791
2021-08-23,91.74523162841797,92.171953635992,90.03834359812181,90.03834359812181,22499882
2021-08-24,93.02539825439453,93.02539825439453,91.74523222337076,92.59867624405328,17889785
2021-08-25,92.59867858886719,93.02540061001405,91.74523454657349,93.02540061001405,14045849
2021-08-26,91.74523162841797,93.02539765114008,91.31850962084393,92.59867564356604,12987155
2021-08-27,92.17195892333984,92.59868095539234,90.89179282718234,91.74523689128733,13808230
2021-08-30,93.02539825439453,93.02539825439453,91.74523222337076,92.59867624405328,13911174
2021-08-31,94.73229217529297,94.73229217529297,92.17195995433912,92.59868199116475,30458896
2021-09-01,94.73229217529297,95.58573624894426,93.87884810164168,94.73229217529297,22232171
2021-09-02,95.15900421142578,96.43917018736424,94.3055602274668,94.73228221944629,29565666
2021-09-03,96.01245880126953,96.43918084038629,95.15901472303602,95.58573676215278,23894007
2021-09-06,94.73229217529297,96.43918032259555,94.30557013846733,96.01245828576991,18270142
2021-09-07,92.59867858886719,93.87884465230775,92.17195656772034,93.4521226311609,23133531
2021-09-08,91.74523162841797,93.45211965871411,91.31850962084393,92.59867564356604,28436166
2021-09-09,91.31851196289062,91.7452339814088,90.46506792585426,90.89178994437245,20347345
2021-09-10,92.17195892333984,92.59868095539234,91.31851485923484,91.31851485923484,13206233
2021-09-13,90.89179229736328,92.17195838605853,90.89179229736328,91.74523635649345,15297618
2021-09-14,91.74523162841797,92.171953635992,90.8917876132699,91.74523162841797,19165417
2021-09-15,92.59867858886719,94.3055666734546,91.74523454657349,92.17195656772034,63262671
2021-09-16,91.74523162841797,93.45211965871411,91.74523162841797,92.59867564356604,22861780
2021-09-17,92.59867858886719,93.4521226311609,91.31851252542663,91.74523454657349,38649036
2021-09-22,91.31851196289062,91.7452339814088,90.46506792585426,90.89178994437245,38460147
2021-09-23,90.89179229736328,92.17195838605853,90.4650702677982,91.31851432692837,18878589
2021-09-24,91.74523162841797,92.171953635992,91.31850962084393,91.74523162841797,15280177
2021-09-27,91.74523162841797,92.59867564356604,91.31850962084393,91.31850962084393,13850268
2021-09-28,90.89179229736328,91.74523635649345,90.4650702677982,91.31851432692837,22169547
2021-09-29,89.61161804199219,90.03834003266834,89.18489605131604,89.61161804199219,32073278
2021-09-30,89.61161804199219,90.4650620233445,88.75817406063989,89.61161804199219,22552355
2021-10-01,87.90473937988281,89.61162752318151,87.90473937988281,89.18490548735683,34131219
2021-10-04,87.90473937988281,89.61162752318151,87.47801734405813,89.18490548735683,25219519
2021-10-05,86.62457275390625,87.4780168204472,86.19785072063577,87.05129478717673,41574679
2021-10-06,87.90473937988281,89.18490548735683,87.90473937988281,88.33146141570748,38805074
2021-10-07,91.31851196289062,91.31851196289062,88.75817985178153,89.18490187029973,38220702
2021-10-08,92.17195892333984,92.17195892333984,90.89179282718234,91.74523689128733,27430627
2021-10-12,89.61161804199219,91.3185060046968,89.18489605131604,90.89178401402066,38628919
2021-10-13,90.03834533691406,90.89178936854358,89.18490130528455,90.46506735272882,18684819
2021-10-14,90.89179229736328,91.74523635649345,90.89179229736328,91.31851432692837,17684751
2021-10-15,93.45213317871094,93.87885524802013,91.74524490147421,92.1719669707834,49011891
2021-10-18,91.74523162841797,94.73228568143622,91.31850962084393,94.3055636738622,42099090
2021-10-19,91.31851196289062,93.02540003696335,90.89178994437245,92.59867801844517,26270635
2021-10-20,91.74523162841797,92.59867564356604,90.8917876132699,91.74523162841797,29381245
2021-10-21,92.17195892333984,92.59868095539234,91.31851485923484,92.17195892333984,30517157
2021-10-22,91.74523162841797,92.59867564356604,91.31850962084393,92.171953635992,14667653
2021-10-25,92.17195892333984,93.02540298744483,91.31851485923484,91.74523689128733,21027449
2021-10-26,93.02539825439453,93.4521202647358,92.17195423371201,92.59867624405328,18026359
2021-10-27,92.17195892333984,93.02540298744483,91.74523689128733,93.02540298744483,15831617
2021-10-28,92.59867858886719,93.02540061001405,91.74523454657349,92.17195656772034,14181424
2021-10-29,91.31851196289062,92.59867801844517,91.31851196289062,92.59867801844517,20664910
2021-11-01,90.89179229736328,92.17195838605853,90.89179229736328,92.17195838605853,18124077
2021-11-02,91.74523162841797,92.59867564356604,91.31850962084393,91.31850962084393,20172294
2021-11-03,91.74523162841797,92.59867564356604,91.74523162841797,91.74523162841797,12249306
2021-11-04,92.17195892333984,92.59868095539234,91.74523689128733,92.59868095539234,11307246
2021-11-05,93.02539825439453,93.02539825439453,91.74523222337076,92.17195423371201,17621370
2021-11-08,91.74523162841797,92.171953635992,91.31850962084393,91.74523162841797,19912872
2021-11-09,92.17195892333984,92.17195892333984,91.31851485923484,91.74523689128733,23901115
2021-11-10,93.02539825439453,93.4521202647358,91.74523222337076,92.17195423371201,22839265
2021-11-11,91.74523162841797,93.02539765114008,91.74523162841797,92.59867564356604,18674012
2021-11-12,93.02539825439453,93.4521202647358,92.17195423371201,92.59867624405328,26633641
2021-11-15,92.17195892333984,93.87884705154984,92.17195892333984,93.02540298744483,25735186
2021-11-16,92.17195892333984,93.02540298744483,92.17195892333984,92.59868095539234,15746287
2021-11-17,91.31851196289062,92.59867801844517,90.89178994437245,92.59867801844517,31800650
2021-11-18,91.31851196289062,91.7452339814088,90.89178994437245,91.31851196289062,30441523
2021-11-19,90.89179229736328,92.17195838605853,90.89179229736328,91.74523635649345,20714969
2021-11-22,90.89179229736328,91.74523635649345,90.89179229736328,91.31851432692837,17750562
2021-11-23,90.46507263183594,91.31851671326835,90.46507263183594,90.89179467255214,22288461
2021-11-24,90.03834533691406,90.89178936854358,89.18490130528455,90.46506735272882,29810172
2021-11-25,89.61161804199219,90.89178401402066,89.61161804199219,90.89178401402066,17457242
2021-11-26,88.33145904541016,89.61162511853205,88.33145904541016,89.61162511853205,24109403
2021-11-29,88.33145904541016,90.038347142906,87.47801499666224,87.9047370210362,27800208
2021-11-30,88.33145904541016,90.038347142906,87.9047370210362,88.75818106978411,49334401
2021-12-01,90.03834533691406,90.46506735272882,88.33145727365503,88.33145727365503,22443321
2021-12-02,89.61161804199219,91.3185060046968,89.61161804199219,89.61161804199219,27037026
2021-12-03,89.61161804199219,90.4650620233445,89.61161804199219,90.03834003266834,18091990
2021-12-06,90.89179229736328,91.31851432692837,89.61162620866803,90.03834823823311,22698693
2021-12-07,90.46507263183594,91.74523875398455,89.61162855040352,90.46507263183594,25236546
2021-12-08,89.61161804199219,91.3185060046968,89.61161804199219,90.89178401402066,35111410
2021-12-09,90.46507263183594,90.46507263183594,89.61162855040352,89.61162855040352,15077799
2021-12-10,89.61161804199219,90.4650620233445,89.18489605131604,90.03834003266834,20356210
2021-12-13,89.18490600585938,90.46507212077601,89.18490600585938,89.61162804416492,17305354
2021-12-14,89.18490600585938,90.03835008247046,88.75818396755382,89.18490600585938,22026866
2021-12-15,89.61161804199219,89.61161804199219,88.33145206996373,88.75817406063989,22944995
2021-12-16,88.33145904541016,90.46506916727996,88.33145904541016,90.038347142906,33943652
2021-12-17,88.33145904541016,88.75818106978411,87.9047370210362,88.33145904541016,31642630
2021-12-20,87.90473937988281,88.75818345153216,87.90473937988281,88.33146141570748,17983356
2021-12-21,89.18490600585938,89.18490600585938,87.90473989094272,88.33146192924828,13187322
2021-12-22,88.33145904541016,89.18490309415809,88.33145904541016,89.18490309415809,11494283
2021-12-23,88.7581787109375,89.18490072397086,88.33145669790414,88.7581787109375,13822871
2021-12-24,88.7581787109375,89.61162273700421,88.7581787109375,89.18490072397086,11585049
2021-12-27,89.18490600585938,89.61162804416492,88.75818396755382,89.18490600585938,8809417
2021-12-28,90.03834533691406,90.03834533691406,89.18490130528455,89.18490130528455,15514907
2021-12-29,89.61161804199219,90.03834003266834,89.18489605131604,89.61161804199219,13358175
2021-12-30,88.7581787109375,89.61162273700421,88.7581787109375,89.18490072397086,16940701
2022-01-03,87.90473937988281,89.61162752318151,87.90473937988281,89.18490548735683,21800309
2022-01-04,88.33145904541016,88.75818106978411,87.9047370210362,88.75818106978411,18097232
2022-01-05,93.02539825439453,94.73228629575958,88.33145614064068,88.75817815098195,142256949
2022-01-06,91.31851196289062,92.59867801844517,90.46506792585426,92.17195599992698,49111058
2022-01-07,90.89179229736328,92.59868041562362,90.4650702677982,92.17195838605853,38575103
2022-01-10,89.18490600585938,90.89179415908156,88.75818396755382,90.46507212077601,34566857
2022-01-11,89.18490600585938,89.61162804416492,88.75818396755382,89.18490600585938,26075278
2022-01-12,89.18490600585938,90.03835008247046,88.75818396755382,89.61162804416492,18805639
2022-01-13,90.03834533691406,90.03834533691406,89.18490130528455,89.6116233210993,19590729
2022-01-14,88.33145904541016,90.038347142906,87.9047370210362,89.61162511853205,38360049
2022-01-17,88.33145904541016,89.18490309415809,88.33145904541016,88.33145904541016,16094235
2022-01-18,88.33145904541016,89.18490309415809,88.33145904541016,89.18490309415809,14778734
2022-01-19,88.33145904541016,89.18490309415809,87.9047370210362,88.33145904541016,23938918
2022-01-20,87.90473937988281,88.75818345153216,87.90473937988281,88.33146141570748,28843468
2022-01-21,87.0512924194336,87.90473646276138,87.0512924194336,87.47801444109749,32900646
2022-01-24,87.90473937988281,89.18490548735683,87.47801734405813,87.90473937988281,41645390
2022-01-25,87.90473937988281,88.33146141570748,87.05129530823346,87.90473937988281,28944982
2022-01-26,87.0512924194336,88.33145848442527,87.0512924194336,87.90473646276138,33050112
2022-02-07,87.90473937988281,89.18490548735683,87.47801734405813,87.47801734405813,33556371
2022-02-08,90.03834533691406,90.46506735272882,87.90473525784027,88.7581792894698,42889717
2022-02-09,90.89179229736328,90.89179229736328,90.03834823823311,90.4650702677982,22694894
2022-02-10,90.89179229736328,91.31851432692837,90.03834823823311,90.89179229736328,20096356
2022-02-11,90.46507263183594,90.46507263183594,89.18490650968731,90.03835059111972,16613415
2022-02-14,88.7581787109375,89.61162273700421,88.33145669790414,89.61162273700421,22322581
2022-02-15,88.7581787109375,89.61162273700421,88.7581787109375,88.7581787109375,13442567
2022-02-16,90.03834533691406,90.46506735272882,89.18490130528455,89.6116233210993,13415034
2022-02-17,90.46507263183594,90.89179467255214,89.61162855040352,90.46507263183594,25431607
2022-02-18,90.03834533691406,90.46506735272882,89.6116233210993,89.6116233210993,11303877
2022-02-21,90.46507263183594,91.31851671326835,89.18490650968731,89.61162855040352,23424745
2022-02-22,89.18490600585938,90.03835008247046,88.75818396755382,89.61162804416492,25922027
2022-02-23,89.61161804199219,90.03834003266834,89.18489605131604,89.18489605131604,14519774
2022-02-24,87.47801208496094,89.18490012564311,87.47801208496094,88.75817811547256,47297284
2022-02-25,87.90473937988281,88.33146141570748,87.47801734405813,87.90473937988281,29597295
2022-03-01,89.18490600585938,90.03835008247046,88.33146192924828,88.75818396755382,28845483
2022-03-02,89.18490600585938,89.61162804416492,88.75818396755382,88.75818396755382,13781632
2022-03-03,89.18490600585938,90.03835008247046,89.18490600585938,89.61162804416492,13799475
2022-03-04,89.61161804199219,89.61161804199219,88.33145206996373,88.75817406063989,18406414
2022-03-07,87.47801208496094,88.75817811547256,87.47801208496094,88.75817811547256,43631775
2022-03-08,86.62457275390625,87.4780168204472,85.34440665409483,86.62457275390625,60192113
2022-03-09,86.62457275390625,87.4780168204472,86.62457275390625,87.05129478717673,29168018
2022-03-10,87.90473937988281,88.75818345153216,87.47801734405813,87.90473937988281,25008712
2022-03-11,88.33145904541016,88.75818106978411,87.47801499666224,87.9047370210362,23629440
2022-03-14,87.47801208496094,88.75817811547256,87.47801208496094,87.90473409513149,25796152
2022-03-15,86.1978530883789,87.90474126834681,86.1978530883789,87.05129717836286,31099190
2022-03-16,86.62457275390625,87.4780168204472,85.34440665409483,86.62457275390625,35941142
2022-03-17,88.7581787109375,89.18490072397086,87.9047346848708,88.33145669790414,43536754
2022-03-18,90.46507263183594,90.46507263183594,88.3314624282549,89.61162855040352,82056684
2022-03-21,89.18490600585938,90.89179415908156,89.18490600585938,90.46507212077601,21118636
2022-03-22,88.7581787109375,89.18490072397086,88.33145669790414,88.7581787109375,21010720
2022-03-23,90.03834533691406,90.03834533691406,88.7581792894698,89.18490130528455,19285529
2022-03-24,90.89179229736328,92.17195838605853,89.18490417910293,89.61162620866803,50161697
2022-03-25,90.46507263183594,91.31851671326835,90.46507263183594,90.89179467255214,20559680
2022-03-28,90.46507263183594,90.89179467255214,89.18490650968731,90.03835059111972,19827138
2022-03-29,90.03834533691406,90.89178936854358,89.18490130528455,90.46506735272882,15281994
2022-03-30,90.03834533691406,90.46506735272882,89.6116233210993,90.46506735272882,19929601
2022-03-31,90.46507263183594,90.89179467255214,90.03835059111972,90.46507263183594,20008814
2022-04-01,89.18490600585938,90.03835008247046,89.18490600585938,89.61162804416492,23307788
2022-04-06,89.61161804199219,89.61161804199219,88.75817406063989,89.18489605131604,31289599
2022-04-07,87.90473937988281,89.61162752318151,87.90473937988281,89.18490548735683,34459124
2022-04-08,87.90473937988281,88.33146141570748,87.47801734405813,87.90473937988281,24825800
2022-04-11,87.0512924194336,88.33145848442527,86.6245703977697,87.90473646276138,28845321
2022-04-12,87.0512924194336,87.90473646276138,86.6245703977697,87.0512924194336,17640348
2022-04-13,88.7581787109375,89.18490072397086,87.47801267183745,87.9047346848708,15837431
2022-04-14,88.7581787109375,89.18490072397086,88.33145669790414,88.7581787109375,8896584
2022-04-15,87.90473937988281,88.75818345153216,87.90473937988281,88.33146141570748,11699116
2022-04-18,87.47801208496094,87.90473409513149,87.0512900747904,87.0512900747904,11383276
2022-04-19,87.0512924194336,88.33145848442527,87.0512924194336,87.90473646276138,17643855
2022-04-20,87.90473937988281,87.90473937988281,87.05129530823346,87.47801734405813,19489328
2022-04-21,87.90473937988281,88.75818345153216,87.90473937988281,88.33146141570748,18357634
2022-04-22,88.33145904541016,88.33145904541016,87.05129297228827,87.47801499666224,16603902
2022-04-25,85.77112579345703,87.47801386894871,85.77112579345703,87.47801386894871,40565427
2022-04-26,86.1978530883789,86.62457513337088,85.77113104338693,86.1978530883789,20545513
2022-04-27,85.34440612792969,85.77112815856933,85.08837030504131,85.25906302405404,29697752
2022-04-28,86.62457275390625,86.62457275390625,85.34440665409483,85.34440665409483,27751372
2022-04-29,87.0512924194336,87.0512924194336,86.6245703977697,86.6245703977697,14137983
2022-05-03,87.47801208496094,87.90473409513149,86.62456806461987,87.0512900747904,17216495
2022-05-04,88.7581787109375,89.18490072397086,87.9047346848708,88.33145669790414,29912716
2022-05-05,89.18490600585938,90.03835008247046,88.75818396755382,89.61162804416492,34766562
2022-05-06,88.7581787109375,88.7581787109375,87.47801267183745,88.33145669790414,27316318
2022-05-09,88.7581787109375,88.7581787109375,87.9047346848708,88.33145669790414,24282777
2022-05-10,88.7581787109375,88.7581787109375,87.47801267183745,87.9047346848708,17584435
2022-05-11,87.90473937988281,88.75818345153216,87.90473937988281,88.33146141570748,19605349
2022-05-12,87.0512924194336,87.90473646276138,87.0512924194336,87.90473646276138,22154008
2022-05-13,88.7581787109375,88.7581787109375,87.9047346848708,88.7581787109375,19656439
2022-05-16,89.18490600585938,89.18490600585938,88.33146192924828,88.75818396755382,22467860
2022-05-17,89.61161804199219,89.61161804199219,88.75817406063989,89.18489605131604,25153620
2022-05-18,91.31851196289062,91.31851196289062,89.6116238888179,90.03834590733608,55743416
2022-05-19,91.74523162841797,91.74523162841797,89.61162159054778,90.03834359812181,37286039
2022-05-20,91.31851196289062,93.02540003696335,91.31851196289062,91.7452339814088,45964633
2022-05-23,92.17195892333984,93.02540298744483,91.31851485923484,92.17195892333984,34196330
2022-05-24,92.17195892333984,93.02540298744483,92.17195892333984,92.17195892333984,37199729
2022-05-25,93.45213317871094,93.87885524802013,92.1719669707834,92.59868904009258,75541746
2022-05-26,93.02539825439453,94.30556428541831,92.59867624405328,93.87884227507705,39995538
2022-05-27,93.87883758544922,94.73228156349876,93.45211559642445,93.87883758544922,51671206
2022-05-30,94.3055648803711,94.73228689340445,93.02539884127104,94.3055648803711,43770168
2022-05-31,96.43917846679688,96.43917846679688,93.87884629511201,94.7322903523403,89526207
2022-06-01,97.71934509277344,98.99951118569186,95.58573493790938,96.01245696888219,71080756
2022-06-02,97.29261779785156,98.99950582939282,96.86589578996626,97.71933980573688,36440162
2022-06-06,98.57278442382812,98.99950643432088,97.29261839234984,98.14606241333536,35782678
2022-06-07,96.86589813232422,98.5727862051405,96.86589813232422,98.14606418693644,37688003
2022-06-08,97.29261779785156,98.1460618136222,96.86589578996626,97.71933980573688,18570005
2022-06-09,98.57278442382812,98.57278442382812,96.86589638185707,97.29261839234984,29571170
2022-06-10,97.29261779785156,98.1460618136222,97.29261779785156,98.1460618136222,24037427
2022-06-13,95.15900421142578,96.01244819538475,94.73228221944629,96.01244819538475,45251873
2022-06-14,95.15900421142578,96.01244819538475,93.87883823548731,93.87883823548731,31839349
